time_s,revolutions,thrust,torque,torque_abs,efficiency
0.0110311,0.1654665,0.28882668,-0.023545171,0.023545171,0.19523407
0.0110452,0.165678,0.28878135,-0.023538997,0.023538997,0.19525462
0.0110593,0.1658895,0.28877302,-0.023533654,0.023533654,0.19529332
0.0110734,0.166101,0.28874259,-0.02352763,0.02352763,0.19532274
0.0110876,0.166314,0.28873785,-0.023522616,0.023522616,0.19536117
0.0111017,0.1665255,0.28872192,-0.023517081,0.023517081,0.19539636
0.0111158,0.166737,0.28872378,-0.023512457,0.023512457,0.19543604
0.0111299,0.1669485,0.28872564,-0.023507594,0.023507594,0.19547774
0.0111441,0.1671615,0.28872959,-0.02350377,0.02350377,0.19551222
0.0111582,0.167373,0.28870015,-0.023497636,0.023497636,0.19554331
0.0111723,0.1675845,0.2887041,-0.023493503,0.023493503,0.19558039
0.0111864,0.167796,0.28868845,-0.023487919,0.023487919,0.19561628
0.0112006,0.168009,0.2887133,-0.023485506,0.023485506,0.19565323
0.0112147,0.1682205,0.28870705,-0.023480822,0.023480822,0.19568801
0.0112288,0.168432,0.2887273,-0.023477819,0.023477819,0.19572677
0.0112429,0.1686435,0.28871584,-0.023473146,0.023473146,0.19575797
0.0112571,0.1688565,0.28875829,-0.023472083,0.023472083,0.19579562
0.0112712,0.169068,0.28877873,-0.02347015,0.02347015,0.19582561
0.0112853,0.1692795,0.28886328,-0.023469867,0.023469867,0.1958853
0.0112994,0.169491,0.28888152,-0.023467034,0.023467034,0.19592131
0.0113136,0.169704,0.28893896,-0.023465991,0.023465991,0.19596898
0.0113277,0.1699155,0.2889419,-0.023462389,0.023462389,0.19600106
0.0113418,0.170127,0.28899453,-0.023461306,0.023461306,0.19604582
0.0113559,0.1703385,0.28898197,-0.023457613,0.023457613,0.19606815
0.0113701,0.1705515,0.2890265,-0.02345593,0.02345593,0.19611244
0.0113842,0.170763,0.28900793,-0.023451817,0.023451817,0.19613423
0.0113983,0.1709745,0.28902926,-0.023449314,0.023449314,0.19616964
0.0114124,0.171186,0.28901518,-0.023445571,0.023445571,0.19619141
0.0114266,0.171399,0.28902481,-0.023441537,0.023441537,0.1962317
0.0114407,0.1716105,0.28902454,-0.023438824,0.023438824,0.19625423
0.0114548,0.171822,0.28904196,-0.023435611,0.023435611,0.19629297
0.0114689,0.1720335,0.28906608,-0.023434107,0.023434107,0.19632195
0.0114831,0.1722465,0.2890629,-0.023430054,0.023430054,0.19635375
0.0114972,0.172458,0.28905692,-0.023427161,0.023427161,0.19637394
0.0115113,0.1726695,0.28904924,-0.023423127,0.023423127,0.19640253
0.0115254,0.172881,0.28907506,-0.023421414,0.023421414,0.19643444
0.0115395,0.1730925,0.28907367,-0.023417881,0.023417881,0.19646314
0.0115537,0.1733055,0.28911058,-0.023416458,0.023416458,0.19650016
0.0115678,0.173517,0.28910268,-0.023412284,0.023412284,0.19652982
0.0115819,0.1737285,0.28913908,-0.023411151,0.023411151,0.19656408
0.011596,0.17394,0.28913978,-0.023408057,0.023408057,0.19659054
0.0116102,0.174153,0.28919138,-0.023407733,0.023407733,0.19662834
0.0116243,0.1743645,0.28917868,-0.023404369,0.023404369,0.19664797
0.0116384,0.174576,0.28922847,-0.023404045,0.023404045,0.19668455
0.0116525,0.1747875,0.28924546,-0.023401941,0.023401941,0.19671379
0.0116667,0.1750005,0.28931015,-0.023402197,0.023402197,0.19675563
0.0116808,0.175212,0.28934104,-0.023400974,0.023400974,0.19678692
0.0116949,0.1754235,0.28936352,-0.02339935,0.02339935,0.19681587
0.011709,0.175635,0.28942391,-0.023399396,0.023399396,0.19685655
0.0117232,0.175848,0.28947029,-0.023399233,0.023399233,0.19688947
0.0117373,0.1760595,0.28952816,-0.023399149,0.023399149,0.19692955
0.0117514,0.176271,0.28957143,-0.023397855,0.023397855,0.19696987
0.0117655,0.1764825,0.2896944,-0.023399781,0.023399781,0.19703729
0.0117797,0.1766955,0.28973296,-0.023398537,0.023398537,0.197074
0.0117938,0.176907,0.28979032,-0.023398564,0.023398564,0.19711279
0.0118079,0.1771185,0.28983899,-0.02339728,0.02339728,0.19715671
0.011822,0.17733,0.28988455,-0.023396897,0.023396897,0.19719093
0.0118362,0.177543,0.28991861,-0.023394824,0.023394824,0.19723158
0.0118503,0.1777545,0.28991487,-0.023392851,0.023392851,0.19724567
0.0118644,0.177966,0.28995713,-0.023391328,0.023391328,0.19728727
0.0118785,0.1781775,0.28996429,-0.023389435,0.023389435,0.1973081
0.0118927,0.1783905,0.28999043,-0.023387522,0.023387522,0.19734203
0.0119068,0.178602,0.28998948,-0.023385189,0.023385189,0.19736107
0.0119209,0.1788135,0.29002713,-0.023383246,0.023383246,0.19740309
0.011935,0.179025,0.29003767,-0.023380954,0.023380954,0.19742962
0.0119492,0.179238,0.29005421,-0.023378551,0.023378551,0.19746117
0.0119633,0.1794495,0.29008196,-0.023376979,0.023376979,0.19749334
0.0119774,0.179661,0.2900998,-0.023375497,0.023375497,0.19751801
0.0119915,0.1798725,0.29009935,-0.023373266,0.023373266,0.19753656
0.0120056,0.180084,0.29010979,-0.023371544,0.023371544,0.19755822
0.0120198,0.180297,0.29009254,-0.023368162,0.023368162,0.19757506
0.0120339,0.1805085,0.29008468,-0.023365611,0.023365611,0.19759129
0.012048,0.18072,0.29005293,-0.02336185,0.02336185,0.19760147
0.0120621,0.1809315,0.29005218,-0.023359679,0.023359679,0.19761932
0.0120763,0.1811445,0.29002353,-0.023355698,0.023355698,0.19763349
0.0120904,0.181356,0.29002668,-0.023353036,0.023353036,0.19765816
0.0121045,0.1815675,0.28999003,-0.023348874,0.023348874,0.19766841
0.0121186,0.181779,0.29000378,-0.023347072,0.023347072,0.19769304
0.0121328,0.181992,0.28999863,-0.02334419,0.02334419,0.19771393
0.0121469,0.1822035,0.29003738,-0.023343708,0.023343708,0.19774443
0.012161,0.182415,0.29001113,-0.023339986,0.023339986,0.19775806
0.0121751,0.1826265,0.29000078,-0.023337855,0.023337855,0.19776907
0.0121893,0.1828395,0.28994562,-0.023332903,0.023332903,0.19777341
0.0122034,0.183051,0.28995557,-0.023330262,0.023330262,0.19780259
0.0122175,0.1832625,0.28991631,-0.023325301,0.023325301,0.19781787
0.0122316,0.183474,0.28993245,-0.02332293,0.02332293,0.197849
0.0122458,0.183687,0.2899134,-0.02331909,0.02331909,0.19786857
0.0122599,0.1838985,0.28997484,-0.023318959,0.023318959,0.19791162
0.012274,0.18411,0.28994729,-0.023314349,0.023314349,0.19793194
0.0122881,0.1843215,0.28998254,-0.023313169,0.023313169,0.19796603
0.0123023,0.1845345,0.28996038,-0.023308578,0.023308578,0.19798988
0.0123164,0.184746,0.28999972,-0.023307558,0.023307558,0.19802542
0.0123305,0.1849575,0.28997356,-0.023303058,0.023303058,0.19804579
0.0123446,0.185169,0.29000251,-0.023301038,0.023301038,0.19808273
0.0123588,0.185382,0.28998465,-0.023297768,0.023297768,0.19809833
0.0123729,0.1855935,0.29003079,-0.023296498,0.023296498,0.19814065
0.012387,0.185805,0.29001992,-0.023293508,0.023293508,0.19815866
0.0124011,0.1860165,0.29006686,-0.023292128,0.023292128,0.19820247
0.0124153,0.1862295,0.290037,-0.023286889,0.023286889,0.19822666
0.0124294,0.186441,0.29005363,-0.02328407,0.02328407,0.19826203
0.0124435,0.1866525,0.29004217,-0.023280241,0.023280241,0.1982868
0.0124576,0.186864,0.2900647,-0.023278012,0.023278012,0.1983212
0.0124718,0.187077,0.29007834,-0.023274953,0.023274953,0.19835658
0.0124859,0.1872885,0.29010596,-0.023273034,0.023273034,0.19839183
0.0125,0.1875,0.29007499,-0.023267565,0.023267565,0.19841727
0.0125141,0.1877115,0.290091,-0.023264797,0.023264797,0.19845184
0.0125282,0.187923,0.29012342,-0.023260657,0.023260657,0.19850934
0.0125424,0.188136,0.29009243,-0.023255798,0.023255798,0.19852961
0.0125565,0.1883475,0.29002964,-0.023249619,0.023249619,0.19853939
0.0125706,0.188559,0.28997735,-0.02324444,0.02324444,0.19854782
0.0125847,0.1887705,0.28993105,-0.023239141,0.023239141,0.19856139
0.0125989,0.1889835,0.28988395,-0.023233292,0.023233292,0.19857911
0.012613,0.189195,0.28984585,-0.023227753,0.023227753,0.19860035
0.0126271,0.1894065,0.28981524,-0.023222665,0.023222665,0.19862289
0.0126412,0.189618,0.28981573,-0.023218846,0.023218846,0.19865589
0.0126554,0.189831,0.28979832,-0.023215017,0.023215017,0.19867672
0.0126695,0.1900425,0.2897666,-0.023208879,0.023208879,0.19870752
0.0126836,0.190254,0.28974238,-0.02320434,0.02320434,0.19872977
0.0126977,0.1904655,0.28971075,-0.023199711,0.023199711,0.19874773
0.0127119,0.1906785,0.28966812,-0.023194832,0.023194832,0.19876028
0.012726,0.19089,0.28961588,-0.023188443,0.023188443,0.19877919
0.0127401,0.1911015,0.28959054,-0.023183604,0.023183604,0.19880328
0.0127542,0.191313,0.2895496,-0.023177645,0.023177645,0.19882628
0.0127684,0.191526,0.28949075,-0.023170997,0.023170997,0.19884291
0.0127825,0.1917375,0.289461,-0.023165028,0.023165028,0.1988737
0.0127966,0.191949,0.28942695,-0.023159399,0.023159399,0.19889864
0.0128107,0.1921605,0.28940429,-0.023154,0.023154,0.19892944
0.0128249,0.1923735,0.28933353,-0.023146402,0.023146402,0.19894609
0.012839,0.192585,0.28928756,-0.023139193,0.023139193,0.19897645
0.0128531,0.1927965,0.2892493,-0.023133015,0.023133015,0.19900327
0.0128672,0.193008,0.28920893,-0.023126836,0.023126836,0.19902866
0.0128814,0.193221,0.28914897,-0.023121008,0.023121008,0.19903755
0.0128955,0.1934325,0.28912259,-0.023114989,0.023114989,0.19907121
0.0129096,0.193644,0.28907602,-0.023107981,0.023107981,0.19909951
0.0129237,0.1938555,0.28905584,-0.023102743,0.023102743,0.19913075
0.0129379,0.1940685,0.28901437,-0.023096075,0.023096075,0.19915966
0.012952,0.19428,0.28898498,-0.023090227,0.023090227,0.19918985
0.0129661,0.1944915,0.2889198,-0.023082388,0.023082388,0.19921255
0.0129802,0.194703,0.28888821,-0.02307625,0.02307625,0.19924375
0.0129944,0.194916,0.28884702,-0.023069752,0.023069752,0.19927146
0.0130085,0.1951275,0.28878703,-0.023062304,0.023062304,0.19929441
0.0130226,0.195339,0.28877504,-0.023057626,0.023057626,0.19932657
0.0130367,0.1955505,0.28871084,-0.023049028,0.023049028,0.1993566
0.0130508,0.195762,0.28869985,-0.02304426,0.02304426,0.19939025
0.013065,0.195975,0.28863595,-0.023036412,0.023036412,0.19941404
0.0130791,0.1961865,0.28861425,-0.023030294,0.023030294,0.19945201
0.0130932,0.196398,0.28854435,-0.023022406,0.023022406,0.19947203
0.0131073,0.1966095,0.28852465,-0.023016348,0.023016348,0.19951091
0.0131215,0.1968225,0.28846594,-0.023009008,0.023009008,0.19953394
0.0131356,0.197034,0.28843713,-0.023001879,0.023001879,0.19957585
0.0131497,0.1972455,0.28838983,-0.022995181,0.022995181,0.19960124
0.0131638,0.197457,0.28839062,-0.022990602,0.022990602,0.19964154
0.013178,0.19767,0.2883242,-0.022983194,0.022983194,0.1996599
0.0131921,0.1978815,0.28831309,-0.022977156,0.022977156,0.19970467
0.0132062,0.198093,0.28825897,-0.022970668,0.022970668,0.19972358
0.0132203,0.1983045,0.28825656,-0.02296507,0.02296507,0.19977059
0.0132345,0.1985175,0.28819514,-0.022957433,0.022957433,0.19979447
0.0132486,0.198729,0.28821092,-0.022953406,0.022953406,0.19984047
0.0132627,0.1989405,0.288163,-0.022948328,0.022948328,0.19985145
0.0132768,0.199152,0.28817798,-0.022944491,0.022944491,0.19989526
0.013291,0.199365,0.28812406,-0.022938694,0.022938694,0.19990836
0.0133051,0.1995765,0.28813623,-0.022934277,0.022934277,0.19995531
0.0133192,0.199788,0.28807941,-0.0229281,0.0229281,0.19996974
0.0133333,0.1999995,0.28806497,-0.022922493,0.022922493,0.20000863
0.0133475,0.2002125,0.28799604,-0.022915647,0.022915647,0.20002051
0.0133616,0.200424,0.2880025,-0.02291067,0.02291067,0.20006845
0.0133757,0.2006355,0.28793527,-0.022903823,0.022903823,0.20008153
0.0133898,0.200847,0.28793463,-0.022898237,0.022898237,0.2001299
0.013404,0.20106,0.28787109,-0.022892111,0.022892111,0.20013929
0.0134181,0.2012715,0.28786305,-0.022886444,0.022886444,0.20018324
0.0134322,0.201483,0.287806,-0.022880428,0.022880428,0.2001962
0.0134463,0.2016945,0.28780595,-0.022875752,0.022875752,0.20023709
0.0134605,0.2019075,0.28775611,-0.022869917,0.022869917,0.20025349
0.0134746,0.202119,0.28775246,-0.022865421,0.022865421,0.20029032
0.0134887,0.2023305,0.2876979,-0.022860175,0.022860175,0.20029831
0.0135028,0.202542,0.28770625,-0.022854989,0.022854989,0.20034957
0.0135169,0.2027535,0.28767179,-0.022849333,0.022849333,0.20037516
0.0135311,0.2029665,0.28766953,-0.022844317,0.022844317,0.20041758
0.0135452,0.203178,0.28762207,-0.022838351,0.022838351,0.20043686
0.0135593,0.2033895,0.28762841,-0.022833806,0.022833806,0.20048118
0.0135734,0.203601,0.28758084,-0.02282816,0.02282816,0.2004976
0.0135876,0.203814,0.28758778,-0.022824065,0.022824065,0.20053841
0.0136017,0.2040255,0.28753501,-0.022818239,0.022818239,0.2005528
0.0136158,0.204237,0.28751424,-0.022812304,0.022812304,0.20059049
0.0136299,0.2044485,0.28744286,-0.022804299,0.022804299,0.20061109
0.0136441,0.2046615,0.28744939,-0.022799644,0.022799644,0.2006566
0.0136582,0.204873,0.28738021,-0.022792759,0.022792759,0.20066891
0.0136723,0.2050845,0.28738223,-0.022787854,0.022787854,0.20071351
0.0136864,0.205296,0.28732725,-0.022781289,0.022781289,0.20073294
0.0137006,0.205509,0.28733737,-0.022775695,0.022775695,0.20078932
0.0137147,0.2057205,0.28727219,-0.022768621,0.022768621,0.20080614
0.0137288,0.205932,0.28728281,-0.022763577,0.022763577,0.20085806
0.0137429,0.2061435,0.28720582,-0.022756854,0.022756854,0.20086356
0.0137571,0.2063565,0.28719824,-0.022751911,0.022751911,0.20090189
0.0137712,0.206568,0.28715025,-0.022746709,0.022746709,0.20091426
0.0137853,0.2067795,0.28715776,-0.022741887,0.022741887,0.20096212
0.0137994,0.206991,0.28708677,-0.022734823,0.022734823,0.20097486
0.0138136,0.207204,0.28708487,-0.022728479,0.022728479,0.20102963
0.0138277,0.2074155,0.28701607,-0.022720323,0.022720323,0.2010536
0.0138418,0.207627,0.28701317,-0.022713757,0.022713757,0.20110968
0.0138559,0.2078385,0.28694426,-0.022706351,0.022706351,0.20112697
0.0138701,0.2080515,0.28695095,-0.022701396,0.022701396,0.20117557
0.0138842,0.208263,0.28689184,-0.022694971,0.022694971,0.20119107
0.0138983,0.2084745,0.28689393,-0.022690197,0.022690197,0.20123487
0.0139124,0.208686,0.28683712,-0.022683762,0.022683762,0.20125209
0.0139266,0.208899,0.286822,-0.022677948,0.022677948,0.20129308
0.0139407,0.2091105,0.28676839,-0.022671215,0.022671215,0.20131522
0.0139548,0.209322,0.28675657,-0.022664981,0.022664981,0.2013623
0.0139689,0.2095335,0.28669175,-0.022657807,0.022657807,0.20138052
0.0139831,0.2097465,0.28666643,-0.022651924,0.022651924,0.20141503
0.0139972,0.209958,0.28662651,-0.022646732,0.022646732,0.20143315
0.0140113,0.2101695,0.28656738,-0.02263933,0.02263933,0.20145744
0.0140254,0.210381,0.28651485,-0.022633279,0.022633279,0.20147437
0.0140395,0.2105925,0.28647962,-0.022626916,0.022626916,0.20150624
0.0140537,0.2108055,0.28642309,-0.022619413,0.022619413,0.2015333
0.0140678,0.211017,0.28637786,-0.022610399,0.022610399,0.20158181
0.0140819,0.2112285,0.28633552,-0.022603124,0.022603124,0.20161687
0.014096,0.21144,0.28629147,-0.0225948,0.0225948,0.20166013
0.0141102,0.211653,0.28623653,-0.022586915,0.022586915,0.20169181
0.0141243,0.2118645,0.28618898,-0.022579561,0.022579561,0.20172398
0.0141384,0.212076,0.28613743,-0.022573118,0.022573118,0.20174522
0.0141525,0.2122875,0.28609538,-0.022565884,0.022565884,0.20178023
0.0141667,0.2125005,0.28604013,-0.022558911,0.022558911,0.20180362
0.0141808,0.212712,0.28601788,-0.022552638,0.022552638,0.20184405
0.0141949,0.2129235,0.28595943,-0.022545266,0.022545266,0.20186879
0.014209,0.213135,0.28591277,-0.022538334,0.022538334,0.20189794
0.0142232,0.213348,0.28586772,-0.022532382,0.022532382,0.20191944
0.0142373,0.2135595,0.28582316,-0.022525311,0.022525311,0.20195134
0.0142514,0.213771,0.2857799,-0.022519521,0.022519521,0.2019727
0.0142655,0.2139825,0.28573494,-0.02251259,0.02251259,0.2020031
0.0142797,0.2141955,0.28568879,-0.022505699,0.022505699,0.20203231
0.0142938,0.214407,0.28563471,-0.022494905,0.022494905,0.20209099
0.0143079,0.2146185,0.28558634,-0.022489472,0.022489472,0.20210558
0.014322,0.21483,0.28552534,-0.022477167,0.022477167,0.20217303
0.0143362,0.215043,0.28546954,-0.022469962,0.022469962,0.20219833
0.0143503,0.2152545,0.28543445,-0.022464668,0.022464668,0.20222112
0.0143644,0.215466,0.28538335,-0.022456314,0.022456314,0.20226013
0.0143785,0.2156775,0.28535755,-0.022449901,0.022449901,0.20229962
0.0143927,0.2158905,0.28527595,-0.022440317,0.022440317,0.20232815
0.0144068,0.216102,0.28522035,-0.022430834,0.022430834,0.20237424
0.0144209,0.2163135,0.28517785,-0.022423191,0.022423191,0.20241305
0.014435,0.216525,0.28511014,-0.022413338,0.022413338,0.20245395
0.0144492,0.216738,0.28504124,-0.022406156,0.022406156,0.2024699
0.0144633,0.2169495,0.28499614,-0.022399546,0.022399546,0.20249761
0.0144774,0.217161,0.28495144,-0.022394386,0.022394386,0.2025125
0.0144915,0.2173725,0.28492464,-0.022388677,0.022388677,0.20254508
0.0145056,0.217584,0.28488783,-0.022383717,0.022383717,0.20256379
0.0145198,0.217797,0.28486832,-0.022378227,0.022378227,0.20259961
0.0145339,0.2180085,0.28484061,-0.022372816,0.022372816,0.2026289
0.014548,0.21822,0.28476289,-0.022363063,0.022363063,0.20266196
0.0145621,0.2184315,0.28470747,-0.022354899,0.022354899,0.20269651
0.0145763,0.2186445,0.28466974,-0.022345934,0.022345934,0.20275096
0.0145904,0.218856,0.2845957,-0.022336707,0.022336707,0.20278196
0.0146045,0.2190675,0.28453984,-0.022327292,0.022327292,0.20282766
0.0146186,0.219279,0.2845159,-0.022322427,0.022322427,0.20285479
0.0146328,0.219492,0.28448125,-0.022315773,0.022315773,0.20289056
0.0146469,0.2197035,0.28444481,-0.02231014,0.02231014,0.20291579
0.014661,0.219915,0.28440706,-0.022302727,0.022302727,0.2029563
0.0146751,0.2201265,0.28435232,-0.022295794,0.022295794,0.20298033
0.0146893,0.2203395,0.28430197,-0.022287892,0.022287892,0.20301634
0.0147034,0.220551,0.28425472,-0.022281631,0.022281631,0.20303964
0.0147175,0.2207625,0.28419587,-0.022273138,0.022273138,0.20307501
0.0147316,0.220974,0.28414981,-0.02226645,0.02226645,0.20310309
0.0147458,0.221187,0.28407327,-0.022254965,0.022254965,0.20315316
0.0147599,0.2213985,0.28399732,-0.022246422,0.022246422,0.20317684
0.014774,0.22161,0.28391797,-0.02223642,0.02223642,0.20321143
0.0147881,0.2218215,0.28385062,-0.022227908,0.022227908,0.20324103
0.0148023,0.2220345,0.28376527,-0.022217695,0.022217695,0.20327331
0.0148164,0.222246,0.28372321,-0.022209811,0.022209811,0.20331533
0.0148305,0.2224575,0.28365065,-0.022198546,0.022198546,0.20336648
0.0148446,0.222669,0.28357448,-0.02218781,0.02218781,0.20341025
0.0148588,0.222882,0.28350321,-0.022176925,0.022176925,0.20345894
0.0148729,0.2230935,0.28343904,-0.022169191,0.022169191,0.20348386
0.014887,0.223305,0.28336947,-0.022160547,0.022160547,0.20351326
0.0149011,0.2235165,0.2833107,-0.022153704,0.022153704,0.2035339
0.0149153,0.2237295,0.28323863,-0.022145442,0.022145442,0.20355804
0.0149294,0.223941,0.28312077,-0.02213709,0.02213709,0.2035501
0.0149435,0.2241525,0.283033,-0.022128389,0.022128389,0.20356702
0.0149576,0.224364,0.28301683,-0.022124059,0.022124059,0.20359523
0.0149718,0.224577,0.28295716,-0.022116489,0.022116489,0.20362198
0.0149859,0.2247885,0.28294428,-0.022111488,0.022111488,0.20365875
0.015,0.225,0.282888,-0.022103819,0.022103819,0.20368889
0.0150141,0.2252115,0.28288549,-0.022097955,0.022097955,0.20374114
0.0150282,0.225423,0.28281709,-0.022089753,0.022089753,0.20376751
0.0150424,0.225636,0.2827796,-0.022083511,0.022083511,0.20379807
0.0150565,0.2258475,0.2827361,-0.02207722,0.02207722,0.20382479
0.0150706,0.226059,0.2826834,-0.022070369,0.022070369,0.20385006
0.0150847,0.2262705,0.2826541,-0.022064628,0.022064628,0.20388197
0.0150989,0.2264835,0.28261271,-0.022057737,0.022057737,0.20391579
0.015113,0.226695,0.2825666,-0.022050795,0.022050795,0.20394672
0.0151271,0.2269065,0.2825104,-0.022042992,0.022042992,0.20397833
0.0151412,0.227118,0.28246129,-0.022034928,0.022034928,0.2040175
0.0151554,0.227331,0.28240839,-0.022027246,0.022027246,0.20405043
0.0151695,0.2275425,0.28237068,-0.022021224,0.022021224,0.20407898
0.0151836,0.227754,0.28231958,-0.022014363,0.022014363,0.20410564
0.0151977,0.2279655,0.28229739,-0.022011076,0.022011076,0.20412007
0.0152119,0.2281785,0.28222809,-0.022000816,0.022000816,0.20416514
0.015226,0.22839,0.28222679,-0.021998748,0.021998748,0.20418339
0.0152401,0.2286015,0.28216359,-0.021989187,0.021989187,0.20422642
0.0152542,0.228813,0.28218619,-0.021986768,0.021986768,0.20426525
0.0152684,0.229026,0.282121,-0.021980069,0.021980069,0.2042803
0.0152825,0.2292375,0.2821289,-0.02197484,0.02197484,0.20433464
0.0152966,0.229449,0.28207281,-0.021969583,0.021969583,0.2043429
0.0153107,0.2296605,0.28206911,-0.021962073,0.021962073,0.20441009
0.0153249,0.2298735,0.28200411,-0.021955504,0.021955504,0.20442414
0.015339,0.230085,0.28201702,-0.021952876,0.021952876,0.20445796
0.0153531,0.2302965,0.28198132,-0.021945947,0.021945947,0.20449662
0.0153672,0.230508,0.28199462,-0.021942198,0.021942198,0.20454121
0.0153814,0.230721,0.28194312,-0.021936771,0.021936771,0.20455445
0.0153955,0.2309325,0.28194232,-0.021930262,0.021930262,0.20461458
0.0154096,0.231144,0.28190691,-0.021924823,0.021924823,0.20463964
0.0154237,0.2313555,0.28191411,-0.021920435,0.021920435,0.20468583
0.0154379,0.2315685,0.28189711,-0.021916387,0.021916387,0.20471128
0.015452,0.23178,0.2819038,-0.021911479,0.021911479,0.204762
0.0154661,0.2319915,0.28189189,-0.021907161,0.021907161,0.20479371
0.0154802,0.232203,0.28187638,-0.021901563,0.021901563,0.20483479
0.0154944,0.232416,0.28189018,-0.021898365,0.021898365,0.20487473
0.0155085,0.2326275,0.28188537,-0.021892607,0.021892607,0.20492511
0.0155226,0.232839,0.28186026,-0.021888819,0.021888819,0.20494232
0.0155367,0.2330505,0.28183795,-0.021882112,0.021882112,0.20498891
0.0155508,0.233262,0.28182425,-0.021879435,0.021879435,0.20500403
0.015565,0.233475,0.28179094,-0.021872237,0.021872237,0.20504725
0.0155791,0.2336865,0.28178324,-0.021869611,0.021869611,0.20506627
0.0155932,0.233898,0.28176793,-0.021863694,0.021863694,0.20511063
0.0156073,0.2341095,0.28175693,-0.021860938,0.021860938,0.20512848
0.0156215,0.2343225,0.28171993,-0.021853931,0.021853931,0.20516729
0.0156356,0.234534,0.28172132,-0.021851886,0.021851886,0.20518751
0.0156497,0.2347455,0.28167831,-0.02184482,0.02184482,0.20522255
0.0156638,0.234957,0.28167481,-0.021842955,0.021842955,0.20523752
0.015678,0.23517,0.2816455,-0.021836769,0.021836769,0.2052743
0.0156921,0.2353815,0.2816312,-0.021834244,0.021834244,0.20528761
0.0157062,0.235593,0.28158718,-0.021827289,0.021827289,0.20532093
0.0157203,0.2358045,0.28155527,-0.021823584,0.021823584,0.20533251
0.0157345,0.2360175,0.28150485,-0.021815958,0.021815958,0.2053675
0.0157486,0.236229,0.28150503,-0.021813363,0.021813363,0.20539206
0.0157627,0.2364405,0.281469,-0.021806468,0.021806468,0.20543072
0.0157768,0.236652,0.28145538,-0.021803012,0.021803012,0.20545333
0.015791,0.236865,0.28142315,-0.021795827,0.021795827,0.20549753
0.0158051,0.2370765,0.28142022,-0.021791762,0.021791762,0.20553372
0.0158192,0.237288,0.28137919,-0.021783836,0.021783836,0.20557852
0.0158333,0.2374995,0.28133875,-0.021778601,0.021778601,0.20559839
0.0158475,0.2377125,0.28130851,-0.021770695,0.021770695,0.20565094
0.0158616,0.237924,0.28126827,-0.02176543,0.02176543,0.20567127
0.0158757,0.2381355,0.28124302,-0.021757895,0.021757895,0.20572403
0.0158898,0.238347,0.28118918,-0.02175188,0.02175188,0.20574152
0.015904,0.23856,0.28117183,-0.021744625,0.021744625,0.20579746
0.0159181,0.2387715,0.28112828,-0.02173853,0.02173853,0.20582327
0.0159322,0.238983,0.28110892,-0.021731266,0.021731266,0.2058779
0.0159463,0.2391945,0.28106377,-0.021725763,0.021725763,0.20589698
0.0159605,0.2394075,0.28102033,-0.02171765,0.02171765,0.20594205
0.0159746,0.239619,0.28098828,-0.021713409,0.021713409,0.20595879
0.0159887,0.2398305,0.28097704,-0.021708269,0.021708269,0.20599931
0.0160028,0.240042,0.28093621,-0.021704829,0.021704829,0.20600202
0.0160169,0.2402535,0.28092898,-0.02170042,0.02170042,0.20603858
0.0160311,0.2404665,0.28090828,-0.021699304,0.021699304,0.20603399
0.0160452,0.240678,0.28090489,-0.02169545,0.02169545,0.20606811
0.0160593,0.2408895,0.28083717,-0.021686866,0.021686866,0.20609997
0.0160734,0.241101,0.28078418,-0.021670885,0.021670885,0.20621304
0.0160876,0.241314,0.28064098,-0.021650656,0.021650656,0.20630044
0.0161017,0.2415255,0.2806314,-0.02164036,0.02164036,0.20639156
0.0161158,0.241737,0.28055094,-0.021631225,0.021631225,0.20641951
0.0161299,0.2419485,0.28056738,-0.021626992,0.021626992,0.20647202
0.0161441,0.2421615,0.28051723,-0.02162297,0.02162297,0.20647351
0.0161582,0.242373,0.28054708,-0.021622029,0.021622029,0.20650446
0.0161723,0.2425845,0.28048943,-0.021619098,0.021619098,0.20649002
0.0161864,0.242796,0.28052488,-0.021617658,0.021617658,0.20652987
0.0162006,0.243009,0.28048203,-0.021614779,0.021614779,0.20652583
0.0162147,0.2432205,0.28049878,-0.021611881,0.021611881,0.20656586
0.0162288,0.243432,0.28044793,-0.021608022,0.021608022,0.20656529
0.0162429,0.2436435,0.28046339,-0.021604005,0.021604005,0.20661509
0.0162571,0.2438565,0.28043374,-0.021599838,0.021599838,0.20663311
0.0162712,0.244068,0.2804205,-0.021594152,0.021594152,0.20667776
0.0162853,0.2442795,0.28039777,-0.021590229,0.021590229,0.20669856
0.0162994,0.244491,0.28036706,-0.02158558,0.02158558,0.20672043
0.0163136,0.244704,0.28036625,-0.021584881,0.021584881,0.20672652
0.0163277,0.2449155,0.28035584,-0.021582711,0.021582711,0.20673964
0.0163418,0.245127,0.28031933,-0.021579578,0.021579578,0.20674272
0.0163559,0.2453385,0.28031161,-0.021575742,0.021575742,0.20677378
0.0163701,0.2455515,0.28027287,-0.021571993,0.021571993,0.20678114
0.0163842,0.245763,0.28025571,-0.02156671,0.02156671,0.20681913
0.0163983,0.2459745,0.28020435,-0.021560215,0.021560215,0.20684352
0.0164124,0.246186,0.28017948,-0.021552951,0.021552951,0.20689486
0.0164266,0.246399,0.28012911,-0.02154722,0.02154722,0.20691269
0.0164407,0.2466105,0.28012805,-0.02154361,0.02154361,0.20694658
