time_s,revolutions,thrust,torque,torque_abs,efficiency
0.00489943,0.07349145,0.32310449,-0.028187107,0.028187107,0.18243687
0.00491379,0.07370685,0.32281091,-0.02815415,0.02815415,0.18248447
0.00492816,0.0739224,0.32252822,-0.028123474,0.028123474,0.18252354
0.00494253,0.07413795,0.32229603,-0.028096468,0.028096468,0.18256745
0.0049569,0.0743535,0.32201843,-0.028065083,0.028065083,0.18261419
0.00497126,0.0745689,0.32173582,-0.028033598,0.028033598,0.18265884
0.00498563,0.07478445,0.3214862,-0.028008884,0.028008884,0.18267818
0.005,0.075,0.32123398,-0.02798298,0.02798298,0.18270383
0.00501437,0.07521555,0.32096075,-0.027953316,0.027953316,0.18274215
0.00502874,0.0754311,0.32074131,-0.027927593,0.027927593,0.18278541
0.0050431,0.0756465,0.32052937,-0.02790167,0.02790167,0.18283434
0.00505747,0.07586205,0.32032502,-0.027875208,0.027875208,0.18289123
0.00507184,0.0760776,0.32005946,-0.027844397,0.027844397,0.18294182
0.00508621,0.07629315,0.3198475,-0.027817786,0.027817786,0.18299555
0.00510057,0.07650855,0.31960053,-0.027787765,0.027787765,0.1830518
0.00511494,0.0767241,0.31938025,-0.027761034,0.027761034,0.18310178
0.00512931,0.07693965,0.31915447,-0.027736334,0.027736334,0.18313528
0.00514368,0.0771552,0.31893389,-0.027710314,0.027710314,0.18318055
0.00515805,0.07737075,0.3187174,-0.027683344,0.027683344,0.18323454
0.00517241,0.07758615,0.31848101,-0.027656195,0.027656195,0.18327838
0.00518678,0.0778017,0.31826071,-0.027630366,0.027630366,0.18332282
0.00520115,0.07801725,0.31799861,-0.027601438,0.027601438,0.18336382
0.00521552,0.0782328,0.31774761,-0.027573689,0.027573689,0.18340347
0.00522989,0.07844835,0.3175479,-0.027549181,0.027549181,0.18345125
0.00524425,0.07866375,0.31732509,-0.027524774,0.027524774,0.18348509
0.00525862,0.0788793,0.31704807,-0.027496786,0.027496786,0.18351151
0.00527299,0.07909485,0.31679855,-0.027470879,0.027470879,0.18354001
0.00528736,0.0793104,0.31661032,-0.027447912,0.027447912,0.18358445
0.00530172,0.0795258,0.31641448,-0.027425055,0.027425055,0.1836238
0.00531609,0.07974135,0.31620824,-0.027400778,0.027400778,0.1836667
0.00533046,0.0799569,0.3160118,-0.027378912,0.027378912,0.18369919
0.00534483,0.08017245,0.31582365,-0.027357917,0.027357917,0.18373071
