time_s,revolutions,thrust_N_per_rho,torque_Nm_per_rho,omega_rad_s,Va_m_s,power_W_per_rho,useful_W_per_rho,efficiency
0,0,0,0,157.07963,5,0,0,
1.19048e-05,0.00029762,704.62396,-3.3686274,157.07963,5,529.14275,3523.1198,6.65816516668173
2.58503e-05,0.0006462575,10.708566,-0.43953883,157.07963,5,69.042598,53.54283,0.7755042766884962
4.22003e-05,0.0010550075,2.7600393,-0.11978611,157.07963,5,18.815957,13.800197,0.733430470210787
6.12753e-05,0.0015318825,1.7463484,-0.084690512,157.07963,5,13.303155,8.731742,0.6563662726007019
8.32115e-05,0.0020802875,1.4140819,-0.073280258,157.07963,5,11.510836,7.0704093,0.6142394329595965
0.000109261,0.002731525,1.1626124,-0.061553236,157.07963,5,9.6687598,5.813062,0.6012210606035068
0.000139318,0.00348295,0.96452931,-0.051195781,157.07963,5,8.0418144,4.8226465,0.5996963221074594
0.000175386,0.00438465,0.81663075,-0.043031648,157.07963,5,6.7593955,4.0831538,0.6040708455870428
0.000215963,0.005399075,0.71762422,-0.037561942,157.07963,5,5.9002161,3.5881211,0.6081338444589582
0.000263302,0.00658255,0.64641559,-0.033568837,157.07963,5,5.2729806,3.232078,0.6129508572297797
0.000310642,0.00776605,0.59944506,-0.030993829,157.07963,5,4.8684993,2.9972253,0.6156363874315504
0.000357981,0.008949525,0.56555706,-0.02913887,157.07963,5,4.5771231,2.8277853,0.6178084472431008
0.000405321,0.010133025,0.54291651,-0.027883009,157.07963,5,4.3798528,2.7145826,0.6197885410540748
0.00045266,0.0113165,0.52736078,-0.02699377,157.07963,5,4.2401714,2.6368039,0.6218625693842259
0.0005,0.0125,0.51729707,-0.026409073,157.07963,5,4.1483275,2.5864853,0.6235007551312691
0.000555556,0.0138889,0.50896543,-0.025812236,157.07963,5,4.0545766,2.5448272,0.6276431383308317
0.000619048,0.0154762,0.50525794,-0.025499768,157.07963,5,4.0054941,2.5262897,0.630706122478194
0.000695238,0.01738095,0.50274917,-0.025236108,157.07963,5,3.9640786,2.5137458,0.6341311864698259
0.000771429,0.019285725,0.50312452,-0.025233437,157.07963,5,3.963659,2.5156226,0.6346718083697737
0.000847619,0.021190475,0.50385224,-0.025231126,157.07963,5,3.963296,2.5192612,0.6356480066890965
0.00092381,0.02309525,0.50466648,-0.025243406,157.07963,5,3.9652249,2.5233324,0.6363655144067546
0.001,0.025,0.50578376,-0.025269163,157.07963,5,3.9692709,2.5289188,0.6371242705667989
0.00108333,0.02708325,0.50661249,-0.02523947,157.07963,5,3.9646066,2.5330624,0.6389189815582664
0.00116667,0.02916675,0.50845653,-0.025327575,157.07963,5,3.9784461,2.5422827,0.6390139721757118
0.00125,0.03125,0.50936833,-0.025369257,157.07963,5,3.9849936,2.5468416,0.639108087529294
0.00133333,0.03333325,0.50998634,-0.025402005,157.07963,5,3.9901377,2.5499317,0.6390585716834667
0.00141667,0.03541675,0.51028579,-0.025418119,157.07963,5,3.9926688,2.5514289,0.6390284482411771
0.0015,0.0375,0.51053955,-0.025436883,157.07963,5,3.9956162,2.5526978,0.6388746210829437
0.00158333,0.03958325,0.51070914,-0.02545523,157.07963,5,3.9984981,2.5535457,0.6386262107115652
0.00166667,0.04166675,0.51067196,-0.025465859,157.07963,5,4.0001677,2.5533598,0.6383131851150049
0.00175,0.04375,0.51022411,-0.025464283,157.07963,5,3.9999202,2.5511206,0.6377928632740676
0.00183333,0.04583325,0.50977644,-0.025463237,157.07963,5,3.9997559,2.5488822,0.6372594389008661
0.00191667,0.04791675,0.50933189,-0.02545789,157.07963,5,3.998916,2.5466595,0.6368374513597541
0.002,0.05,0.50900581,-0.025459071,157.07963,5,3.9991016,2.545029,0.636400194299462
0.00208333,0.05208325,0.50853404,-0.025457004,157.07963,5,3.9987768,2.5426702,0.635862000633199
0.00216667,0.05416675,0.50786879,-0.025447035,157.07963,5,3.9972109,2.5393439,0.6352789499386385
0.00225,0.05625,0.50718081,-0.025439131,157.07963,5,3.9959693,2.535904,0.6346154939672422
0.00233333,0.05833325,0.5068945,-0.025442426,157.07963,5,3.9964869,2.5344725,0.6341751052770663
0.00241667,0.06041675,0.50578334,-0.025417473,157.07963,5,3.9925673,2.5289167,0.6334061459179344
0.0025,0.0625,0.50456851,-0.025392185,157.07963,5,3.9885951,2.5228425,0.6325140773336728
0.00258333,0.06458325,0.5036386,-0.025373693,157.07963,5,3.9856904,2.518193,0.6318084854220961
0.00266667,0.06666675,0.50263505,-0.02535174,157.07963,5,3.982242,2.5131752,0.6310955613708156
0.00275,0.06875,0.50177264,-0.02533965,157.07963,5,3.9803429,2.5088632,0.630313332082947
0.00283333,0.07083325,0.5008691,-0.025326055,157.07963,5,3.9782074,2.5043455,0.6295160815624539
0.00291667,0.07291675,0.49964535,-0.025298643,157.07963,5,3.9739015,2.4982267,0.6286584501683853
0.003,0.075,0.49832554,-0.025265325,157.07963,5,3.968668,2.4916277,0.6278246678527291
0.00308333,0.07708325,0.49708914,-0.025231997,157.07963,5,3.9634328,2.4854457,0.6270941964315658
0.00316667,0.07916675,0.49584946,-0.025198624,157.07963,5,3.9581906,2.4792473,0.6263587480958279
0.00325,0.08125,0.49462237,-0.025169304,157.07963,5,3.9535851,2.4731118,0.6255365189782525
0.00333333,0.08333325,0.49335229,-0.025135553,157.07963,5,3.9482834,2.4667614,0.6247680800630441
0.00341667,0.08541675,0.49178099,-0.025092385,157.07963,5,3.9415026,2.458905,0.6238496362374534
0.0035,0.0875,0.49030908,-0.025046311,157.07963,5,3.9342653,2.4515454,0.6231266102338132
0.00358333,0.08958325,0.48901211,-0.025011608,157.07963,5,3.9288142,2.4450606,0.6223405987019126
0.00366667,0.09166675,0.48733851,-0.024962393,157.07963,5,3.9210835,2.4366926,0.6214334825063129
0.00375,0.09375,0.48538895,-0.024899548,157.07963,5,3.9112119,2.4269448,0.6205096582655254
0.00383333,0.09583325,0.48402586,-0.024857134,157.07963,5,3.9045495,2.4201293,0.6198229381539878
0.00391667,0.09791675,0.48246301,-0.02480472,157.07963,5,3.8963163,2.412315,0.6191271074525084
0.004,0.1,0.48122485,-0.024773364,157.07963,5,3.8913909,2.4061242,0.6183198466533734
0.00408333,0.10208325,0.47983029,-0.024731502,157.07963,5,3.8848152,2.3991515,0.6175715705246901
0.00416667,0.10416675,0.47796473,-0.024671193,157.07963,5,3.875342,2.3898236,0.6166742577044335
0.00425,0.10625,0.47671071,-0.024630128,157.07963,5,3.8688914,2.3835535,0.616081785761324
0.00433333,0.10833325,0.47488857,-0.024575549,157.07963,5,3.8603182,2.3744428,0.615089929189103
0.00441667,0.11041675,0.47336442,-0.024525454,157.07963,5,3.8524493,2.3668221,0.6143681273748905
0.0045,0.1125,0.47177332,-0.024472846,157.07963,5,3.8441857,2.3588666,0.6136193123565269
0.00458333,0.11458325,0.47011108,-0.024414355,157.07963,5,3.8349979,2.3505554,0.6129222167257669
0.00466667,0.11666675,0.46855857,-0.024366007,157.07963,5,3.8274034,2.3427929,0.6121102499904036
0.00475,0.11875,0.46662227,-0.02429862,157.07963,5,3.8168184,2.3331114,0.6112712605721556
0.00483333,0.12083325,0.46451649,-0.024218476,157.07963,5,3.8042293,2.3225825,0.6105264059079824
0.00491667,0.12291675,0.4629078,-0.024158578,157.07963,5,3.7948205,2.314539,0.6099205424248135
0.005,0.125,0.46135003,-0.024109857,157.07963,5,3.7871675,2.3067502,0.6090964177201407
0.00508333,0.12708325,0.45983412,-0.024059805,157.07963,5,3.7793053,2.2991706,0.6083579874149259
0.00516667,0.12916675,0.45810142,-0.023996998,157.07963,5,3.7694397,2.2905071,0.6076518714812904
0.00525,0.13125,0.45682914,-0.023954777,157.07963,5,3.7628076,2.2841457,0.607032289510007
0.00533333,0.13333325,0.45550218,-0.023909973,157.07963,5,3.7557698,2.2775109,0.6064032188145032
0.00541667,0.13541675,0.45410717,-0.023860458,157.07963,5,3.7479919,2.2705359,0.6058006305113447
0.0055,0.1375,0.45218016,-0.023785659,157.07963,5,3.7362426,2.2609008,0.6051268814431746
0.00558333,0.13958325,0.45063886,-0.023725718,157.07963,5,3.726827,2.2531943,0.6045878453901053
0.00566667,0.14166675,0.44925225,-0.023675324,157.07963,5,3.7189111,2.2462613,0.6040104759576413
0.00575,0.14375,0.44788269,-0.023623846,157.07963,5,3.710825,2.2394134,0.6034812867547344
0.00583333,0.14583325,0.44623097,-0.023559391,157.07963,5,3.7007005,2.2311548,0.6029006751330809
0.00591667,0.14791675,0.44521799,-0.023523199,157.07963,5,3.6950154,2.2260899,0.6024575534083464
0.006,0.15,0.44384897,-0.023475079,157.07963,5,3.6874568,2.2192449,0.6018361650372293
0.00608333,0.15208325,0.4424473,-0.023422235,157.07963,5,3.679156,2.2122365,0.601289127313392
0.00616667,0.15416675,0.44082696,-0.023359901,157.07963,5,3.6693646,2.2041348,0.6006856860596859
0.00625,0.15625,0.43960306,-0.023314478,157.07963,5,3.6622296,2.1980153,0.6001850140862716
0.00633333,0.15833325,0.43834182,-0.023267909,157.07963,5,3.6549145,2.1917091,0.5996608370312038
0.00641667,0.16041675,0.43699788,-0.023216567,157.07963,5,3.6468497,2.1849894,0.5991443429360583
0.0065,0.1625,0.43568933,-0.023164745,157.07963,5,3.6387097,2.1784467,0.5986865824110248
0.00658333,0.16458325,0.43465618,-0.023126846,157.07963,5,3.6327565,2.1732809,0.5982456849858631
0.00666667,0.16666675,0.43365548,-0.023091687,157.07963,5,3.6272337,2.1682774,0.5977771403289411
0.00675,0.16875,0.43238742,-0.023042881,157.07963,5,3.6195673,2.1619371,0.5972915812826967
0.00683333,0.17083325,0.43125758,-0.022997761,157.07963,5,3.6124799,2.1562879,0.5968996208856979
0.00691667,0.17291675,0.43066059,-0.022976148,157.07963,5,3.609085,2.1533029,0.5966340427555484
0.007,0.175,0.42958632,-0.02293844,157.07963,5,3.6031617,2.1479316,0.5961241357192711
0.00708333,0.17708325,0.42843243,-0.022892137,157.07963,5,3.5958885,2.1421621,0.5957254049434967
0.00716667,0.17916675,0.42727725,-0.022847428,157.07963,5,3.5888656,2.1363862,0.5952817667356559
0.00725,0.18125,0.42642262,-0.022817293,157.07963,5,3.584132,2.1321131,0.5948757113599952
0.00733333,0.18333325,0.42564475,-0.022789883,157.07963,5,3.5798264,2.1282237,0.5945047331582943
0.00741667,0.18541675,0.4244729,-0.022745088,157.07963,5,3.5727901,2.1223645,0.5940355994687019
0.0075,0.1875,0.42370864,-0.022714979,157.07963,5,3.5680606,2.1185432,0.5937520169482036
0.00758333,0.18958325,0.42294044,-0.022686598,157.07963,5,3.5636025,2.1147022,0.5934169687993378
0.00766667,0.19166675,0.42193825,-0.022648337,157.07963,5,3.5575924,2.1096913,0.593010958366087
0.00775,0.19375,0.42073466,-0.022602105,157.07963,5,3.5503303,2.1036733,0.592528899889154
0.00783333,0.19583325,0.41995267,-0.022569914,157.07963,5,3.5452737,2.0997633,0.5922711418741523
0.00791667,0.19791675,0.4193333,-0.022548392,157.07963,5,3.5418931,2.0966665,0.591962099262359
0.008,0.2,0.41888597,-0.022533062,157.07963,5,3.5394851,2.0944298,0.5917329210807338
0.00808333,0.20208325,0.41817325,-0.0225062,157.07963,5,3.5352656,2.0908662,0.5914311699812963
0.00816667,0.20416675,0.41727367,-0.022470306,157.07963,5,3.5296274,2.0863683,0.5911015756244851
0.00825,0.20625,0.41656634,-0.022445846,157.07963,5,3.5257853,2.0828317,0.5907426397903079
0.00833333,0.20833325,0.41542713,-0.022413213,157.07963,5,3.5206592,2.0771356,0.5899848516426192
0.00841667,0.21041675,0.41463657,-0.022367788,157.07963,5,3.513524,2.0731828,0.5900579714710171
0.0085,0.2125,0.41338029,-0.022323859,157.07963,5,3.5066237,2.0669015,0.589427801826839
0.00858333,0.21458325,0.41303983,-0.022319066,157.07963,5,3.5058706,2.0651992,0.589068840793735
0.00866667,0.21666675,0.41268797,-0.022311507,157.07963,5,3.5046834,2.0634399,0.588766416661411
0.00875,0.21875,0.41197922,-0.022287647,157.07963,5,3.5009354,2.0598961,0.5883844960697105
0.00883333,0.22083325,0.41125087,-0.022261434,157.07963,5,3.4968179,2.0562544,0.5880358646579605
0.00891667,0.22291675,0.41040898,-0.022233477,157.07963,5,3.4924264,2.0520449,0.5875699734451133
0.009,0.225,0.41004191,-0.022224368,157.07963,5,3.4909955,2.0502095,0.5872850660588828
0.00908333,0.22708325,0.40960078,-0.022210214,157.07963,5,3.4887723,2.0480039,0.5870271098886395
0.00916667,0.22916675,0.40924373,-0.022198159,157.07963,5,3.4868786,2.0462187,0.5868339252069308
0.00925,0.23125,0.40883084,-0.022187015,157.07963,5,3.4851282,2.0441542,0.5865363062538628
0.00933333,0.23333325,0.4081251,-0.022166544,157.07963,5,3.4819126,2.0406255,0.5860645316222686
0.00941667,0.23541675,0.40734677,-0.022140694,157.07963,5,3.4778521,2.0367339,0.5856298109549979
0.0095,0.2375,0.40641553,-0.022106683,157.07963,5,3.4725096,2.0320776,0.5851899166617871
0.00958333,0.23958325,0.40591521,-0.022092606,157.07963,5,3.4702984,2.029576,0.5848419392510676
0.00966667,0.24166675,0.40565861,-0.022090819,157.07963,5,3.4700178,2.0282931,0.584519501643853
0.00975,0.24375,0.40525081,-0.022083981,157.07963,5,3.4689436,2.0262541,0.5841127177022427
0.00983333,0.24583325,0.40497918,-0.022076657,157.07963,5,3.4677932,2.0248959,0.5839148442140704
0.00991667,0.24791675,0.4048969,-0.02208035,157.07963,5,3.4683733,2.0244845,0.5836985679070678
0.01,0.25,0.40483173,-0.022088577,157.07963,5,3.4696656,2.0241587,0.5833872448476202
0.0100833,0.2520825,0.4039638,-0.022059593,157.07963,5,3.4651127,2.019819,0.58290137892967
0.0101667,0.2541675,0.40330737,-0.022038667,157.07963,5,3.4618258,2.0165369,0.5825067401388523
0.01025,0.25625,0.40290516,-0.022030866,157.07963,5,3.4606004,2.0145258,0.5821318693290716
0.0103333,0.2583325,0.40273597,-0.022032711,157.07963,5,3.4608901,2.0136799,0.5818387138540824
0.0104167,0.2604175,0.40264127,-0.022035419,157.07963,5,3.4613156,2.0132064,0.5816304057416637
0.0105,0.2625,0.40242548,-0.02203429,157.07963,5,3.4611382,2.0121274,0.5813484692669095
0.0105833,0.2645825,0.40225232,-0.022038652,157.07963,5,3.4618233,2.0112616,0.580983308344401
0.0106667,0.2666675,0.40170183,-0.022023094,157.07963,5,3.4593795,2.0085092,0.5805981064519483
0.01075,0.26875,0.40108483,-0.022003181,157.07963,5,3.4562517,2.0054242,0.5802309446049181
0.0108333,0.2708325,0.4009505,-0.022006335,157.07963,5,3.4567471,2.0047525,0.5799534744303426
0.0109167,0.2729175,0.4008434,-0.022009925,157.07963,5,3.4573109,2.004217,0.5797040049578259
0.011,0.275,0.40070547,-0.022009142,157.07963,5,3.4571879,2.0035273,0.5795251482776458
0.0110833,0.2770825,0.40063738,-0.02201133,157.07963,5,3.4575317,2.0031869,0.579369060987804
0.0111667,0.2791675,0.40044029,-0.022009368,157.07963,5,3.4572234,2.0022015,0.5791356915146998
0.01125,0.28125,0.39982321,-0.021991715,157.07963,5,3.4544505,1.999116,0.5787073990661944
0.0113333,0.2833325,0.39948136,-0.021986063,157.07963,5,3.4535627,1.9974068,0.5783612331021858
0.0114167,0.2854175,0.39916848,-0.021977415,157.07963,5,3.4522042,1.9958424,0.578135668691535
0.0115,0.2875,0.39898364,-0.021974773,157.07963,5,3.4517893,1.9949182,0.5779374119079755
0.0115833,0.2895825,0.39874816,-0.021970602,157.07963,5,3.4511341,1.9937408,0.5777059777756023
0.0116667,0.2916675,0.39848937,-0.021968462,157.07963,5,3.4507979,1.9924468,0.5773872822405164
0.01175,0.29375,0.39794883,-0.021954705,157.07963,5,3.448637,1.9897442,0.5769653824979563
0.0118333,0.2958325,0.39740286,-0.021941685,157.07963,5,3.4465918,1.9870143,0.5765157021159252
0.0119167,0.2979175,0.39697889,-0.021928918,157.07963,5,3.4445864,1.9848945,0.5762359326443246
0.012,0.3,0.39668816,-0.021924109,157.07963,5,3.443831,1.9834408,0.5759402307035941
0.0120833,0.3020825,0.39679206,-0.021932831,157.07963,5,3.4452011,1.9839603,0.5758619765442664
0.0121667,0.3041675,0.39626026,-0.021919816,157.07963,5,3.4431566,1.9813013,0.5754316439606584
0.01225,0.30625,0.39615297,-0.021923155,157.07963,5,3.4436811,1.9807648,0.5751882301812663
0.0123333,0.3083325,0.39579393,-0.021913458,157.07963,5,3.4421579,1.9789697,0.5749212352907972
0.0124167,0.3104175,0.39495622,-0.021891424,157.07963,5,3.4386969,1.9747811,0.574281813829667
0.0125,0.3125,0.39463574,-0.021882245,157.07963,5,3.437255,1.9731787,0.5740565343742042
0.0125833,0.3145825,0.39420514,-0.021870297,157.07963,5,3.4353782,1.9710257,0.5737434381707819
0.0126667,0.3166675,0.39386798,-0.02186244,157.07963,5,3.434144,1.9693399,0.5734587365525048
0.01275,0.31875,0.39348351,-0.021854615,157.07963,5,3.432915,1.9674176,0.5731040772280909
0.0128333,0.3208325,0.39326546,-0.021854781,157.07963,5,3.432941,1.9663273,0.5727821393319261
0.0129167,0.3229175,0.39293972,-0.021848929,157.07963,5,3.4320218,1.9646986,0.5724609940890808
0.013,0.325,0.39242851,-0.021836701,157.07963,5,3.4301011,1.9621426,0.5720363718393748
0.0130833,0.3270825,0.39187842,-0.021816823,157.07963,5,3.4269786,1.9593921,0.5717549775894464
0.0131667,0.3291675,0.39160958,-0.021811584,157.07963,5,3.4261556,1.9580479,0.5714999964844908
0.01325,0.33125,0.39134316,-0.021806335,157.07963,5,3.4253311,1.9567158,0.5712486526228125
0.0133333,0.3333325,0.39103497,-0.021799104,157.07963,5,3.4241952,1.9551748,0.5709881401893694
0.0134167,0.3354175,0.3906074,-0.021787267,157.07963,5,3.4223359,1.953037,0.5706736788599859
0.0135,0.3375,0.39003542,-0.02176746,157.07963,5,3.4192246,1.9501771,0.570356528778188
0.0135833,0.3395825,0.3897373,-0.021758617,157.07963,5,3.4178355,1.9486865,0.5701522221583833
0.0136667,0.3416675,0.38941141,-0.021750977,157.07963,5,3.4166355,1.9470571,0.5698755588278075
0.01375,0.34375,0.38869081,-0.021725125,157.07963,5,3.4125746,1.9434541,0.5694979000469953
0.0138333,0.3458325,0.38816147,-0.02170332,157.07963,5,3.4091495,1.9408074,0.5692937158326343
0.0139167,0.3479175,0.38805033,-0.021699344,157.07963,5,3.408525,1.9402517,0.5692349813043983
0.014,0.35,0.38798964,-0.021701699,157.07963,5,3.408895,1.9399482,0.5690841770886133
0.0140833,0.3520825,0.38757,-0.021690076,157.07963,5,3.4070692,1.93785,0.5687733053682955
0.0141667,0.3541675,0.38689939,-0.021666053,157.07963,5,3.4032957,1.9344969,0.5684187076141748
0.01425,0.35625,0.38653164,-0.021653041,157.07963,5,3.4012517,1.9326582,0.5682196970443689
0.0143333,0.3583325,0.3861397,-0.021642072,157.07963,5,3.3995287,1.9306985,0.5679312186593536
0.0144167,0.3604175,0.38588205,-0.02163712,157.07963,5,3.3987508,1.9294102,0.5676821680270404
0.0145,0.3625,0.38470578,-0.021592321,157.07963,5,3.3917138,1.9235289,0.5671259375361211
0.0145833,0.3645825,0.38442002,-0.021582724,157.07963,5,3.3902063,1.9221001,0.5669566671641834
0.0146667,0.3666675,0.38416104,-0.02157734,157.07963,5,3.3893606,1.9208052,0.5667160910643881
0.01475,0.36875,0.38348879,-0.021552022,157.07963,5,3.3853837,1.9174439,0.5663889469097755
0.0148333,0.3708325,0.38257846,-0.021515386,157.07963,5,3.3796289,1.9128923,0.5660066015271129
0.0149167,0.3729175,0.3821703,-0.021495831,157.07963,5,3.3765573,1.9108515,0.565917095093714
0.015,0.375,0.38149287,-0.021474797,157.07963,5,3.3732532,1.9074644,0.5654672942893224
0.0150833,0.3770825,0.38096045,-0.021457004,157.07963,5,3.3704583,1.9048023,0.5651463678399147
0.0151667,0.3791675,0.38015075,-0.021424672,157.07963,5,3.3653796,1.9007538,0.5647962512387176
0.01525,0.38125,0.3796723,-0.021405882,157.07963,5,3.3624281,1.8983615,0.564580536260483
0.0153333,0.3833325,0.37927505,-0.021393285,157.07963,5,3.3604493,1.8963752,0.5643219273891951
0.0154167,0.3854175,0.3787523,-0.021376367,157.07963,5,3.3577919,1.8937615,0.5639901312708517
0.0155,0.3875,0.37781735,-0.021337829,157.07963,5,3.3517384,1.8890868,0.5636140155528069
0.0155833,0.3895825,0.37717284,-0.021312387,157.07963,5,3.3477419,1.8858642,0.5633242528177161
0.0156667,0.3916675,0.37665589,-0.021293631,157.07963,5,3.3447958,1.8832795,0.5630476716250341
0.01575,0.39375,0.37602679,-0.021267138,157.07963,5,3.3406342,1.8801339,0.5628074773902776
0.0158333,0.3958325,0.37542976,-0.021241258,157.07963,5,3.336569,1.8771488,0.5625985218906907
0.0159167,0.3979175,0.37495776,-0.021226087,157.07963,5,3.334186,1.8747888,0.5622927959760482
0.016,0.4,0.37461801,-0.021216482,157.07963,5,3.3326772,1.8730901,0.5620376579058347
0.0160833,0.4020825,0.37386874,-0.021188247,157.07963,5,3.3282421,1.8693437,0.5616609845717628
0.0161667,0.4041675,0.37320705,-0.021162419,157.07963,5,3.3241849,1.8660353,0.5613512164678003
0.01625,0.40625,0.37272993,-0.02114667,157.07963,5,3.3217111,1.8636496,0.5610510833438315
0.0163333,0.4083325,0.37238563,-0.02113595,157.07963,5,3.3200272,1.8619282,0.5608171415251019
0.0164167,0.4104175,0.37166834,-0.021108025,157.07963,5,3.3156408,1.8583417,0.5604773788449838
0.0165,0.4125,0.37117323,-0.021088416,157.07963,5,3.3125606,1.8558662,0.5602512360711296
0.0165833,0.4145825,0.37095664,-0.021082758,157.07963,5,3.3116719,1.8547832,0.560074570551546
0.0166667,0.4166675,0.3706005,-0.021073207,157.07963,5,3.3101717,1.8530025,0.5597904479246743
0.01675,0.41875,0.36990535,-0.021046107,157.07963,5,3.3059147,1.8495267,0.5594598998451144
0.0168333,0.4208325,0.36938078,-0.021023814,157.07963,5,3.302413,1.8469039,0.5592589190422281
0.0169167,0.4229175,0.3692787,-0.021021742,157.07963,5,3.3020875,1.8463935,0.5591594710032516
0.017,0.425,0.36898064,-0.021013545,157.07963,5,3.3007999,1.8449032,0.5589260922820296
0.0170833,0.4270825,0.36828139,-0.020985701,157.07963,5,3.2964262,1.841407,0.5586070586548958
0.0171667,0.4291675,0.3677748,-0.020966122,157.07963,5,3.2933507,1.838874,0.5583596077812328
0.01725,0.43125,0.36755819,-0.020961187,157.07963,5,3.2925756,1.837791,0.558162111479344
0.0173333,0.4333325,0.36730479,-0.020955101,157.07963,5,3.2916195,1.836524,0.5579393167031247
0.0174167,0.4354175,0.36681502,-0.020937288,157.07963,5,3.2888215,1.8340751,0.5576694004543189
0.0175,0.4375,0.36681639,-0.020938366,157.07963,5,3.2889909,1.834082,0.5576427665378758
0.0175833,0.4395825,0.36673371,-0.020938342,157.07963,5,3.2889871,1.8336685,0.5575176994585757
0.0176667,0.4416675,0.36651418,-0.020933143,157.07963,5,3.2881704,1.8325709,0.5573223634795437
0.01775,0.44375,0.3658938,-0.020909654,157.07963,5,3.2844808,1.829469,0.557004010143012
0.0178333,0.4458325,0.36567893,-0.020903274,157.07963,5,3.2834786,1.8283947,0.5568468370069054
0.0179167,0.4479175,0.36573958,-0.020908626,157.07963,5,3.2843193,1.8286979,0.5567966361398089
0.018,0.45,0.36584157,-0.020916986,157.07963,5,3.2856325,1.8292079,0.5567293002024232
0.0180833,0.4520825,0.36585502,-0.020920035,157.07963,5,3.2861113,1.8292751,0.5566686285309361
0.0181667,0.4541675,0.36558164,-0.0209098,157.07963,5,3.2845037,1.8279082,0.5565249414493119
0.01825,0.45625,0.36565261,-0.020915603,157.07963,5,3.2854152,1.828263,0.556478540644234
0.0183333,0.4583325,0.36540836,-0.020911507,157.07963,5,3.2847718,1.8270418,0.5562157487322978
0.0184167,0.4604175,0.36486011,-0.020890429,157.07963,5,3.2814609,1.8243005,0.5559415765216551
0.0185,0.4625,0.36436905,-0.020870188,157.07963,5,3.2782815,1.8218453,0.5557317986436241
0.0185833,0.4645825,0.36474061,-0.02089244,157.07963,5,3.2817768,1.8237031,0.5557059923360229
0.0186667,0.4666675,0.36498201,-0.020908545,157.07963,5,3.2843066,1.82491,0.555645451192465
0.01875,0.46875,0.36478802,-0.020904733,157.07963,5,3.2837077,1.8239401,0.5554514086355624
0.0188333,0.4708325,0.36455533,-0.02089751,157.07963,5,3.2825731,1.8227766,0.5552889674551668
0.0189167,0.4729175,0.36425215,-0.020892268,157.07963,5,3.2817497,1.8212608,0.5549663807849691
0.019,0.475,0.3646805,-0.02091176,157.07963,5,3.2848115,1.8234025,0.5551011030733953
0.0190833,0.4770825,0.3647362,-0.02091926,157.07963,5,3.2859897,1.823681,0.5549868196621254
0.0191667,0.4791675,0.36491225,-0.020929367,157.07963,5,3.2875773,1.8245613,0.5549865753919554
0.01925,0.48125,0.36506862,-0.020938775,157.07963,5,3.2890551,1.8253431,0.5549749164087159
0.0193333,0.4833325,0.36500371,-0.020941975,157.07963,5,3.2895578,1.8250186,0.5547914659682739
0.0194167,0.4854175,0.36487229,-0.020941255,157.07963,5,3.2894447,1.8243614,0.5546107684265759
0.0195,0.4875,0.36458442,-0.020930505,157.07963,5,3.2877561,1.8229221,0.5544578294942997
0.0195833,0.4895825,0.36460844,-0.020935235,157.07963,5,3.288499,1.8230422,0.5543690793475724
0.0196667,0.4916675,0.36499064,-0.020957669,157.07963,5,3.2920229,1.8249532,0.5543561648148831
0.01975,0.49375,0.3651072,-0.020971177,157.07963,5,3.2941448,1.825536,0.5541760052789246
0.0198333,0.4958325,0.36522253,-0.020979137,157.07963,5,3.2953951,1.8261126,0.5541407234971921
0.0199167,0.4979175,0.36544393,-0.020994138,157.07963,5,3.2977515,1.8272196,0.5540804471313212
0.02,0.5,0.36586305,-0.021019985,157.07963,5,3.3018115,1.8293152,0.5540338276476219
0.0200833,0.5020825,0.36551612,-0.021011056,157.07963,5,3.300409,1.8275806,0.5537436751560094
0.0201667,0.5041675,0.36532915,-0.021006714,157.07963,5,3.299727,1.8266458,0.553574821127789
0.02025,0.50625,0.36551716,-0.021018911,157.07963,5,3.3016429,1.8275858,0.5535383062291261
0.0203333,0.5083325,0.36572854,-0.021033557,157.07963,5,3.3039433,1.8286427,0.5534727772022014
0.0204167,0.5104175,0.36609135,-0.021053237,157.07963,5,3.3070348,1.8304568,0.5535039293751571
0.0205,0.5125,0.36608369,-0.021052915,157.07963,5,3.3069841,1.8304185,0.5535008391231571
0.0205833,0.5145825,0.3663465,-0.021073519,157.07963,5,3.3102207,1.8317325,0.5533566194236461
0.0206667,0.5166675,0.36617964,-0.021069003,157.07963,5,3.3095113,1.8308982,0.5532231274461773
0.02075,0.51875,0.36593022,-0.021060085,157.07963,5,3.3081104,1.8296511,0.5530804325340619
0.0208333,0.5208325,0.36616838,-0.021075958,157.07963,5,3.3106037,1.8308419,0.5530235731088609
0.0209167,0.5229175,0.36643068,-0.021091275,157.07963,5,3.3130097,1.8321534,0.5530178216015698
0.021,0.525,0.3666009,-0.021099365,157.07963,5,3.3142806,1.8330045,0.5530625687058219
0.0210833,0.5270825,0.36683904,-0.02111136,157.07963,5,3.3161646,1.8341952,0.553107407193191
0.0211667,0.5291675,0.36697176,-0.021117896,157.07963,5,3.3171913,1.8348588,0.5531362493925805
0.02125,0.53125,0.36647911,-0.021103443,157.07963,5,3.3149211,1.8323955,0.5527719966835029
0.0213333,0.5333325,0.36648143,-0.021105485,157.07963,5,3.3152418,1.8324071,0.5527220145358669
0.0214167,0.5354175,0.36644685,-0.021104129,157.07963,5,3.3150288,1.8322342,0.5527053731906199
